text,label
@JoshuaMarcus9 @gunnssix @KayaJones @IGGYAZALEA Bitch you believe in Trump and you call Iggy ugly lol bye hoe 😂😂😂,1
bitch if you ain't screwed up lace ya shoes up.,1
@EmmiaRenee @SkyDoesTweeting Bitch you just want fucking attention. Dont bring your whore self in this.,1
why does this whore actually beg off my boyfriend? he DONT like you bitch.,1
@glitter_comet Bruh this bitch so pale and ugly. Disgusting ass racist white cunt https://t.co/s4VPbdSA7L,1
@SamiaHaque bitch shut the fuck up ... ur fuckin nawaz whore,1
@srgxox @48xtbh @okdcHab Yes bitch you better tag me back hoe,1
@saayylorrr @morgan_muth @abigaillll2 you lame bitch that's all you can say... smh you a fake ass hoe like nobody l… https://t.co/zlekNdSBFe,1
@RAJAUSMANKHAN2 @sadafaj Enjoy yaaa whore 😂😂😂😂  fcking whore hai oldie ARY ki.... Shes been fuckedd by everyone an anyone..   Ugly bitch,1
@goddessnaenae @RTfootwhore @rt_feet @RTfindomfeet @FootFetishUP Dirty ass feet go take a bath bitch maybe youll ha… https://t.co/AW3Ah78rxE,1
"You a hoe — Bitch, this ain't a question or a confession  https://t.co/1uhNlXfWrQ",1
"That fucking cunt is so irritating , what a bitch",1
"Do you think Beyoncé is nice or a bitch — A little bit of both, depends on the time    Wonhoe w... https://t.co/BdiddlPtqH",1
And a whore got locked up doing you know what.. And I'm thinking like yo niggaz trained this bitch in high school.. 💯💯💯,1
stop being a bitch online you look like a low class hoe selling herself to nasty bois,1
I Can Fuck Any Bitch I Want But It Not About That At The End Of The Day. I'm Way Passed The Hittin Hella Whores Stage.,1
"I'm ""a crazy bitch"" & ""a hoe"" but you were crying for me back a week ago?🤔‼️ crazy",1
@TimJokerJr Thats why you have your other bitch push your issue if it really matter that much to you and you cant just x the hoe,1
@teapotgrande he raped a pregnant bitch,1
@kingbws @Samkingftw I'll stop being a bitch when you stop being a thirsty hoe,1
"hoes kill me wit thinking it's automatic beef cause we fucked wit the same nigga, bitch idgaf about you and i def had his head fucked up",1
"Suddenly this hoe is cb shipper, bitch get out, more than once you insulted the cb shippers slkfksdn",1
& If you think I'm sweating about your petty ass think again bitch 🤔😂😂😂😂 #bitchimnotscared #obviouslyyouare #youthreatenedhoe  ? 😂😂😂😂😂😇😇😇😇😇😇,1
bitch I'm gonna slap those hoes commenting about other members when YOU SHOULD BE GRATEFUL THAT NAMJOON IS THERE https://t.co/YItsQUD0AG,1
@CashNastyGaming @CashNastyGaming ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩,1
Fuck being mad at a wack ass bitch! You know how these hoes be....,1
@Liavinco @MHeyhoe91 I'm gunna play the shit out of it then bitch slap the both of you for talking smack 😘,1
@username_XO_ @KailLowry @GlitteryMommy @Javimarroquin9 Bitch...cunt...same thing,1
"If you one of those ""you prolly was with your other hoes"" type bitch then YOURE FUCKED FOR LIFE!! lol you're dying alone for sure.",1
@___ricard0 I lied bitch but Ik you saw me text your ugly hoe ass!!,1
@OnlineMagazin I'm not for hitting children but this rugrat is the exceptionsend his mini muslim ass to Turkey if it's so great!!#CloseTheBorders #SendThemBack #BanIslam #BanMuslims,1
@fuckdraper Fine bitch just come the fuck here !!!,1
"Idk why hoes be on here tryna front.. all that ""I can't fuck wit different niggas"" bitch yes you can stop playin 😂😂",1
@Cecilyisyum lol I'm weak Cecily you better tell that lil bitch she ain't shit👏👏 uglyyyyyy ass hoe,1
@bailey_malone01 @Nathan_badillo bitch you always come out wearing some ugly assssss shoes,1
8. I REMEMBER LIVE DMING U DWP. ur a g and i hope yr 11 treats u right. REMEMBER MY ADIVCE U BITCH ASS CUNT. ilysm!!,1
@whoreheycorona Bitch lmao,1
When hoe's talk shit about me I started to get mad like hell bitch I can make your life like a living hell don't play with me!!,1
I'm really trying not put yal fake ass spiritual ass hoes out but bitch you pushing it,1
What a cunty little bitch. #Jeremykyle   She should have her benefits stopped for not putting him on BC. That would stop that shit.,1
@choicestochoose Bitch you seen my mf tweet hoe,1
What a disgusting fucking cunt this bitch is I hope she was attacked by the dogs defending their owner #getridofthem https://t.co/2ths8dVweG,1
"bitch please stop calling me candy mouth , fucking whore https://t.co/ssYWtAxz4y",1
@MyahDenson Your bitch ass is gonna get slapped send me those hoes now,1
All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?,1
I'm actually in the same position but this bitch wanna act like a cunt towards me so guess what u ain't knowing shit https://t.co/VzuE7N7VUn,1
fun fact: this is a 1975 lyric and some local bitch tried saying this was about her & that I called her a whore in… https://t.co/9kCO7ZvTt8,1
@TiffanyPunzel Lol you dumb bitch kill your self you probably got a train ran on you by gamers ugly whore,1
@tadhryniewicz @kylegriffin1 Lady?! Bitch or cunt is more appropriate,1
that cross eyed junkie bitch a fuckin lying opp and she don't deserve my best friend like go get raped again or something,1
me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore,1
"Asked a bitch to use her lighter and she obviously had one because she was smoking, she proceeds to tell me no so I called her a cunt. 😌",1
Don't text me with drama hoe bitch you will get your feelings hurt,1
One thing about me idc what comes out of my mouth or who my words hurt. If you take offense you're just a bitty bitch or hoe ass feminist 💀,1
Bitch you better bite that tongue before I rip it off hoe😂,1
"bitch if you were a cookie, you'd be whoreo 🙄🙄🙄",1
You sound like a bitch in sum messy hoes business,1
@fancy_cunt Dont watch his sc then bitch,1
rah don't turn up at my door acting like a cunt😂 u drove to me bitch,1
"@sljoness___ @xo__reddd @iiM_JusJerricka Beat it bitch you was coppin pleas until I started hoeing you . ""I thought… https://t.co/jGudK33pNz",1
"Karma is a bitch baby, oh you wasn't trying to chill hoes, remember that, one day karma kicks you in the ass and I hope she wear steel toes",1
Snake ass hoe I could never fwy I know you're writing STATEMENTS BITCH! U really wanna talk to twitter,1
"Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read",1
@LosPollosTV @lilwhoress U a bitch,1
don't be late with my motherfuvking glo bottle hoe . you better have that bitch ready for me at the mf door bitchh,1
Update: Blocked the bitch. Fuck that cunt.,1
@chyyriptre @PrrettyRedd You must be the side hoe or the low key hoe you providing you fuck with him a bitch who fw… https://t.co/CVU3hrxRBr,1
"get you a bitch to stan who can drag a hoe frm across the country, and promote her ep, i'll wait... https://t.co/h3Vd7dyAmv",1
"she's a hoe, she's a bitch, she's ugly. but you dated her??????? please take a seat",1
@betz_calz Stfu hoe ass bitch no you don't.,1
fuck peace and love hoe. you can get dragged bitch real quick,1
That Chantelle is getting on my tits. Silly cunt needs to learn some manners. Thinks she's the boss! Silly twat! ANNOYING BITCH @bbuk #BBUK,1
It's still Fuck OJ. Bitch ass nigga. But good for you. Lil hoe.,1
Bitch you came on TWITTER to say this?! Hoe. https://t.co/wzmnStONyf,1
@aye bitch in bout tired of you bitch ass hoe fuck u..peace bitch,1
@kamari_keeper FR bitch where you at lil whore,1
my bitch prettier than all you hoes. stay out my inbox,1
"Swap shoes with me, bitch. Lets see how you would cope.",1
You sho right bitch 😡 bless yo little heart hoe,1
😂 you don't see me on this bitch talking bout no female ion fucking care bout you hoes 💯,1
"on me ima have this bitch blasted, i had enough of this bullshit i hate crying cuz i have to hold in the urge to kill an old cunt",1
@ShardonaeMb Just a whiney cunt bitch of a wife,1
I know dis bitch thats letting her hubby rape their daughter😒 the world fucked up https://t.co/YqRkMZGb1u,1
@PhilFPS_ @OMGLove_ And that Asian dude poked his dick in this bitch's cunt...where it didn't belong ...js,1
If a bitch fuck another nigga and you take her back shes making you vulnerable to getting clowned by another that hoe isnt on your team.,1
that cheap bitch you rat classmate been worship lmaooooooo my expensive ass can't relate at all and will never relate to that cheap whore,1
"Bitch u can't insinuate someone else isnt doing anything with their life when u don't know them. 😂 Hoe, you're not… https://t.co/aJt5uFUGuk",1
This rape advocate bitch just tried to tell me nobody falsely accuses people of rape.🤔,1
She was just your hoe now she your bitch lmao,1
@britneyinparis @cherrypiewhore @HQzaynmaIik @PopCrave Shut the fuck up bitch,1
@babylettinggo @KFCBarstool naw she's now a fat untalented bitch just like whoever responds to your tweet. This isn't 1996 when she was hot,1
Dumb cunt ass cheating bitch doesn't deserve shit in this world but herpes 🙂🙂🙂 https://t.co/uHM4buNUA3,1
watch what you saying lil bitch watch what you post lil hoe,1
Bitch feed me grapes and stfu,1
And he knew he was in a position to help Kylie - bitch where? I hate that hoe but she got more of a career than you,1
you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂 https://t.co/kzUZlgSyuB,1
@jafarm1991 Wow you piece of shit bitch ungrateful hoe,1
@lilashley1994 @CortezzStevie Naw bitch Ima talk every day until then hoe. Who the fuck your thought you was talkin… https://t.co/EeVIIjsiHp,1
Keep ya bitch hood ... you don't want to play hop scotch w/ them scamming hoes in Hollywood.,1
"I had this crazy, bitchy/cunty science/health teacher. Bitch came to school with an attitude everyday, and had the nerve to be married",1
@hezbostalin Like um bitch I'm mentally ill u cunts??????,1
@Sumar_rae Bitch fuck you hoe !,1
@A_Olives3 #BuildThatWall send her back hommeeeee! Hahaha,1
Katie can you remove URSELF from the group text 😂😂 no bitch you do it I don't even read that bullshit anyways 😂😂😂 #FOHHOE,1
"@TiffanyPunzel Bitch stop lying and accept it,you're a whore and why don't you move out of the house,what,you can't pay rent",1
"The real problem is illegal immigration and if Cristhian Bahena Rivera wasnt in our country, Mollie would be alive today. #MollieTibbets #dummycratoftheweek #justiceforMollie #ElizabethWarren #IllegalAliens",1
@lilcarstarphen Coming from the bitch who loves grapefruits 😷👐,1
@CNN A lovely African Rapefugee strikes again.,1
Bitch whore son of bitch shit pig dinosaur elephant rhino monkey dog. https://t.co/LMgaX3kqrQ,1
"@coronechinna99 Nah bitch ain't no fuckin shoe , stfu . You a obsessed hoe . He done with you , move on with yo lif… https://t.co/yZoKfYhnPu",1
"Bitch mad idgaf you not even my type hoe 😂😂 find you something safe to do,  #bossuplilbitch take care of yo kids @TTIICCHHIINNAA",1
"ain't bout shit you hoes claim, bitch stop speaking on my name .",1
@HeathenHarley01 you hoe you need to be checked for aids bitch.,1
Tia Blue a Baltimore City DSS administrator is a whore and a bitch.,1
excuse my lingo when I call you hoe but bitch you know I talk like dat,1
FINE ASS BITCH. CUTE ASS HOE. YOU A FUCKING BADDIE BITCH. I FUCKING LOVE YOUUUUU https://t.co/Br6LLFBBXm,1
“bitch you been a hoe since the womb”,1
Bitch I clearly realized that already look at my name. Dumb cunt https://t.co/FrFiV48MUm,1
"@MoneyManMiggo Hoe burnt. To money hungry, you must want the bitch lol",1
21 savage: You put a ring on that bitch and she a freak hoe     Also 21 Savage: https://t.co/lbyeiac96s,1
Tell that bitch to pay me if she EVER tryna rape me,1
how bout you mind your fucking business bitch. be moral....silently. hoe. https://t.co/fODCvxyPWC,1
Getting played like bitch why you so jealous... I'm not gone brag onna nigga I'm playing. That's what HOES do,1
We done fucked her before yo bitch a whore n you mad about it?,1
"@SarthakCFC 😡 Ragnar, the polygamous bitch ass cunt",1
I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS… https://t.co/dbNbxezC06,1
You trust that bitch ? Damn you trust that hoe ?,1
@Fatshordy @__SimplyShay__ Hoe ass bitch you was just trying to suck my dick 😂😂😂😂😂😭😭😭😭😭😭😭😭😭😭😭😭😭😭ὢ,1
Disgusting White Supremacist Whore. Drown in Semen bitch.... https://t.co/mqwqz4I9Lc,1
Open your mouth & take the meat like a hoe you bitch ass,1
"- lol little dirty whore , talking about OUR nigga.  Bitch I made him get rid of you.",1
youn know nann hoe  That don' tried all types of shit  Who quick to deep throat the dick   And let another bitch straight lick the clit,1
You cuff dat bitch you goofy hoe cause my brudda josh been break dat hoe.,1
That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit,1
"Dear, Hating Hoes  If you are a ""Ew.. put your shirt on"" type bitch. I hate you.   Sincerely  @Mr_curlss55",1
@Dior_Dalis Bitch who is u talking to that's my brother been since we was younger bitch u better find u something to do lame ass hoe,1
Bitch shut the fuck up. He tried to stop her from getting raped but he was drunk.Nd he lied so he wouldn't hurt her… https://t.co/7uMkHSXO3n,1
@iluvkalilove I'm just being fr. This swamp cunt ass bitch had the NERVE to call the cops because she wanted to start some shit bc her man,1
You was a hoe in high school now you a hoe in college congrats lul bitty bitch 😂,1
"That ""date rape is a grey area"" shit was the final nail in her fucking coffin. That dumb bitch is over.",1
Bitch nobody really cared about u in 2010 tbh. You was just some regular hoe in videos. Cardi making music sis 👀 https://t.co/cDQcdU3IaJ,1
"When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues",1
@ZDiORWHORE @lulbabytee bitch delete your fucking snap name wtf wrong with you fw the opps you wild,1
@kissmeyouhoe I love your header bitch https://t.co/ZdcNH3EPup,1
Got my young bitch kickin flavor she gone flex on you hoes,1
Fuck i'm drunk but if you meet a mf by the name of tanner parry at any bars by all means fight that bitch he's a hoe ass motherfucker,1
@Brian_202 likes to call me a cunt & a bitch but I tell him the truth about himself and he can't handle it,1
"And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!",1
Merkel will not allow media to report; 'migrant' beheads 1yr old baby girl! #EuropeWeeps #NeverSharia #DeportThemAll #WakeUpEurope #WakeUpAustralia #WakeUpAmerica,1
@summer_ward1 Imagine thinking you're the baddest bitch when actually you're just a thot life hoe 😷,1
Bitch shut your bubble gum ass the fuck up kick rocks hoe https://t.co/lORa2SByJO,1
"Cruel mistress wanted, will pay 5$ a week, to be her bitch 24/7 #findom #loser #humanatm #walletrape #FemaleSupremacy #paypig",1
This bitch got one time to fuck wit me or my dad n ima let her whore ass know,1
"You know ima get it bitch until my casket close, I been chasing paper nigga u been chasing hoes. I tore my acl I ball too hard like d rose 💯",1
hadda unfollow that TALKIN ass bitch damn hoe you annoying,1
@neonspindash Fiona the Bitch Ass Cunt Fox,1
That moment you completely realise that you've been rolling with a whore but you knew a hint bout it before @Taamilore Bitch,1
bitch you don't deserve a good relationship stop lol nobody on this god damn earth would ever wanna hold ur hoe shit ass down,1
"You can never take a L off a real bitch, I'm hotta than them hoes that you chill w.",1
"@adidasbarbie Yeah, bitch. Because you decided to be a filthy incestuous whore midway through it.",1
Bitches think just bc you ain't with the drama you ain't with the shits😃 bitch I'll smack you & whoever & still keep it cute😘,1
"@UraSwallow id marry this fukin whore,& let the bitch behind her be best lady at the wedding",1
That Old bitch and young bitch @desire5000 look like dudes! Yall Some tranny lookin ass hoes,1
Like u wanna claim that you aren't racist but bitch what you're saying and retweeting how Tf is that not Racist u dumb whore,1
@lilashley1994 Bitch you lame as fuck. I don't give a fuck if you're in China hoe watch your ducking mouth,1
"She like dick, dick & nothing else but dick. Cunt as bitch.",1
"Rich as my bitch on the side hoe I got more than you know, HOE I GOT.! Look watch",1
@rejoicegaga @chartdrop Stuck up bitch why can't she be a success whore once,1
@jalenccc You came in my mentions first but okay hoe goodnight ily bitch and I know this picture of this dog just m… https://t.co/plepEwCidr,1
No bitch you need to answer the phone you fake whore😊 https://t.co/yHhJSVLB7K,1
If she cheat on her bf for you don't let that hoe tell you you special... that bitch fuckin errrbody play ya part big pimpin,1
"That bitch scanned me like I wanted her boy 😂 bitch, I'll clock your jaw and look you dead in the eyes and say ""I don't fucken want him hoe""",1
Idgaf who u r bitch I will swing on any of you hoes who touch my bestie!!! Swear to god u ducking hating ass bitches!!!!!,1
"Now that we good, don't be in my face acting like you ain't a hoe just waiting for your moment to gwym. Lil bitty bitch.",1
"@KWintie @shoe0nhead @marinashutup Kristi you fugly looking bitch, the only wrong you had to right was that you loo… https://t.co/5AbFRAirOF",1
Used be my bitch I want you back but you a hoe now,1
Im sorry for being mean but if you are in my shoes right now i bet you'll kill this bitch.,1
i would beat the fuck outta yo strong back ass bitch! fuck you hoe. @IAMQUEENLATIFAH.,1
you're a dirty whore to me if you're only available to a nigga when you know him and his bitch are on bad terms. lmfaaaooo do better.,1
"I have punched a kid, smoked weed with a cancer child. Killed a dog. Raped and got raped by some crazy bitch. There IS a line though..",1
@unfuckwitable27 no bitch idk about my family being broke 😂dumb ass hoe. and u clearly have a dick between yours.,1
bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂,1
😤 NO BITCH WTF GIVE THIS SHIT TO YOUR LIL SIDE HOE https://t.co/3xgnw5fEtL,1
i despise that bitch cunt...,1
"Nigga really said ""I catch ya Bitch and I rape her"".",1
lulu:why soraka got her shoes on in the pool  soraka:those are my hooves you bitch,1
"Bitch you got hoe mentalities, lol, word from the Don",1
"@CNN that bitch ain't too good to be touched, whore has never had a job in her life and thinks she's better than somebody else. #RESISTANCE",1
"@xosamrosee You buggin Bitch , I get a free friend discount hoe",1
i am not the one defending racists. you are. you NEED knowledge. bitch suck a dick and die slow hoe. https://t.co/iA9Rf0KSBD,1
@cherrypiewhore @PopCrave SHE DOESNT DATE HIM ANYMORE HOP OFF HER DICK YOU FLOP ASS BITCH!,1
To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃,1
@mpifonifunny don't call me a bitch you whore😭,1
"@LeStachette @Delusia_ smh ill look for that hot bitch, i bet shes a fuckin cunt imma beat her ass when i find out who she is",1
Calling hoes rudness gulliani. Lmfao fight me bitch god damn ill fucking kill you. Weeeeee.,1
@HoesAn_Bay2x You dirty bitch,1
Hoes be so pressed like bitch I'm younger than you and shitting on you!!!,1
BITCH‼️stop calling me from block.. whoever you is,1
"i'm so salty i tried to go in a store with no shoes on and the ladies like ""you have to have shoes"" BITCH IM NOT VCARRYING A DISEASE",1
I THINK ILL HAVE A RAP BITCH FOR MY ENTREE CAUSE THEY BE THINKING NIGGAS SPIT SPIT SHINE MY SHOES YOU KNOW I KEEPS… https://t.co/DO1AOPh8KJ,1
@shortythrift You're not females you're hoes why do you think god tried to kill this bitch 2 years ago? You're noth… https://t.co/swjQMrKvuU,1
I'm rewatching Breaking Bad & I could see why I hated this bitch the first time I watched this show; Skyler is such a cunt & a fake as wife,1
"All that pillow talkin nigga that's what the hoes do , YOU A BITCH",1
Ok Twitter. . Double hit. Going for a block?  Cunt fuck bitch wanker..... go for it,1
". If yo ""suppose"" to be nigga entertain, fw the next Bitch , he disrespecting you , dumb ass hoe🚮",1
@anothercuntt @I_am_Pratyaksha 😂😂😂😂 not the bitch that slagged my dog,1
@Landoee_Staxx Bitch so who you was talking about getcho gay ass on hoe don't pull up nowhere over here,1
@hannah_sums nah bitch don't follow me we not cool hoe I'm bashing your mf face in. Shit ain't sweet.,1
Bitch ima zoe i dont do pledge of Allegiance fuck you lil hoe lock the door if you leaving 🙃,1
"Nah bitch, you made me slice your damn tomatoes, took all our dressings, kept adding shit to your salad, and was extra af  You payin hoe",1
@RoninBlackboi All imma say is maniia a bitch and conne is a slab of a whore!!,1
@OhReallyShaqiri ok u fucking yellow ass bitch whore motherfucker,1
@chhhou Utch cunt in ass lovllll twt owned u bitch cunt fuck,1
I've never watched a single episode of Game of thrones   Good for you bitch you must be a broke hoe can't afford hbo,1
@SpeakerRyan How come you are silent on Trump's attacks on the Mueller and Sessions? You Fucking bitch! You fucking whore! Spineless POS!!!,1
@MyHoeStory The bitch doesn't deserve a cent of your money bro... move on,1
@alyssa_cornejo @sezzions dumb fag ass prick cunt bitch,1
& mines better bitch! You playing with me on twitter like you wasn't fucking the friend. Shady ass hoe. https://t.co/3OOoLtaLoE,1
i ain't treatin or spoilin no bitch unless she da main main got me fucked up haha who u think u foolin ? let hoes cash you out pimp,1
@sowalaura1 @CNN Google whore and they will find your name bitch!!!,1
Yeah Bc this bitch boutta get raped and murdered so no shit she ain't ever comin back https://t.co/ByjXSba9Wt,1
Get raped bitch,1
Yall Trash Buckets really never warned a bitch in the TL about Haitians But EYE SEE YOU HOES,1
"You are a whore anyways, so don't complain bitch",1
"Fiona a whore, Sammi a psycho annoying bitch, Carl a wanna be, Debbie a try hard, Mickey is actually a sweetheart, and Frank a scammer",1
A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂,1
Idgaf what the fuck y'all got going on. He ain't my problem no more bitch. 👌#IKnowYouLurkingHoe,1
"Soon I'm done fucking, bitch put your shoes on",1
@inessalyn bitch till when tomorrow. you thought hoe,1
how about i knock heads off and send them gift wrapped to your moms house you dumb raggedy bird bitch ass hoes,1
is PROOF that theyre more privleged. also my bitch mother wont bring my pizza rolls up here like the lazy cunt she is so brb.,1
@rubithicus yes cunty bc u are THAT bitch,1
When your friend still tries to convince you to apply for UST 😂🙈 Cutiee though but you still a hoe bitch @Moi_Koi https://t.co/CM2mqXNSV2,1
Like that ugly ass bitch earlier who said I don't blend my makeup 😂 that wasn't tea. That was a cunt making an inaccurate statement.,1
Get you some money you too old to be gossiping like a lil bitch for a broke hoe y'all niggas real life faggots,1
The bitch in the red jacket at the oj parole is a cunt she trying any question to get him to slip up,1
@UrFavGurlDay bitch you switched up on me fake ass hoe .,1
Fuck you then bitch @Lesllieemacias. Cheap ass hoe,1
You can continue to sit in the punk bitch section with all the other blocked hoes https://t.co/wYbYynpQSa,1
"@adaizsalanisha Im trippin ? 😁 man bitch if you keep my fucking name out yo mouth dumb ass lil hoe , i understand y… https://t.co/jdrkAcdcss",1
