text,label
"@EricTrump Eric, you are so correct. But Dems/libs/progressives DO NOT CARE about the economThey care about POWER. #POTUS success is IN THE WAY of Dem power; so #Trump is their target. #MAGA #KAG #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #Border",0
@grapeskittle0 I'm a basic bitch what can I say,0
@STONEWHORE She looks like a bitch I'm in love,0
Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww,0
"@lindseymbarrow Rapefugee is offensive. Please use the term ""consentually challenged""",0
Democratic platform! Sad! #NoDACA,0
BITCH HOW CAN U SAY THIS WHEN UR A WHITE MANS WHORE. https://t.co/sJzng7ywdd,1
I love females that remember that they are women not men that irks the fuck out of me when females be out here acting like dudes bitch relax,0
Disgusting White Supremacist Whore. Drown in Semen bitch.... https://t.co/mqwqz4I9Lc,1
The latest Pundits' Post! w/ articles tweeted by @ScotsFyre @SenFrankNiceley @SteveDeaceShow #flipboard10fortoday #enddaca,0
"It was 30 MILLION DOLLAR JOKE THAT HAS MADE MUELLER AND WITCH HUNT LOOK LIKE NOTHING BUT A, a, a, ( let me just not started) #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA",0
Im tired of these im a gangster ass hoes 😂😂 bitch you don't even know how to reload a gun and don't know where the safety at,0
"@RealJamesWoods Hmm. People in the country without permission are illegal. People from other counties are aliens. (An immigrant should have applied for status to immigrate. Yup, Im sticking with #illegalaliens",0
#Ingraham: Time to build the wall via @YouTube #NoDACA #NoDACAAmnesty #NoDACADeal #BuildtheWall @IngrahamAngle #IngrahamAngle @DEPLORABLEMoiUS #MAGA #AmericaFirst #KAG #TRUMP #QAnon,0
@1932837484737c Omg bitch....this whole time I thought u were talking about avatar,0
Bitch shut the fuck with your muggle ass...avada kedavra hoe https://t.co/6I9jU4PURi,1
bitch im gonna get that damn pair of shoes aMEN,0
"@jakepaul ""That's a taboo word in today's world"" not when your own son is being an absolute cunt, bitch.",0
I was singing in front of my whole family and I accidentally said bitch I feel so exposed,0
Spanish town's mayor pleads for help after surge in migration #SWRM #SendThemBack,0
Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker,0
"all these niggas that be friends stay in my DM.. bitch i am not a hoe, and no you will never fuck. y'all so damn annoying !!!!!!",0
@whitehousegift @Bodydoc2002 #BuildThatWall already,0
"It's funny trying to be told what to do  I will wear what I want  Talk to whoever I want  Post whatever I want  & be whoever I want to be, bitch",0
"Going back to Cali strictly for the weather, women and the weed, Sticky Green! No seeds, bitch please ! - Biggie Smalls",0
"Yes, #employers in America who hire #IllegalAliens should indeed be anxious and afraidwere coming for you too, now: #EVerify #U3 #U6 #jobs #work #IllegalImmigration",0
@CatherinCrabill I don't disagree. The SCANDAL is that we have a CORRUPT Justice Department that is looking under rocks for wrongdoing by ONE party; while ignoring blatant lawbreaking by Hillary & many other Dems.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA,0
"These incidents are the indicators, its high time that Europe need to wake up!#StopImmigration #Westminster",0
@ThomMAGA @rinlee_matthew We are thrilled he is our President and cant wait for him to #BuildThatWall,0
"What a lying piece of Sh.t he is, he has USA on its knees and HRC was going to finish us off, well nation/public off to the world, go suck on eggs jerk @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!",0
@DonaldJTrumpJr Just consider the source. This cockroach is a serial failure. The only reason he gets any notoriety is because there are radical media outlets that support far-left zealots. Joe needs help tying his shoelaces; thus Mika.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #NRA,0
YOU BEAUTIFUL   YOU VALUED BITCH  YOU ARE A SPECIAL TREASURE AMONGST MANY KINGS HOE  YOUR WORTH IS IMMEASURABLE BY ANY EARTHLY UNIT    NIGGA,0
i am s1-3 damon salvatore's bitch. i've been called a white man's whore,0
Theon greyjoy is a cunty cunt that deserves getting his dick cut off. Traitorous bitch #gameofthrones,0
"@KWintie @shoe0nhead @marinashutup Kristi you fugly looking bitch, the only wrong you had to right was that you loo… https://t.co/5AbFRAirOF",1
So #IllegalAliens ca not be called #IllegalAliens even though that is the wording from our government. #BunchOfCrap @Twitter,0
"@Heidi_Villegas Hahahaha bitch, I watched that video and the whole time I was like ""Kim wants to just get up and leave.""",0
Depression isn't just a bitch. It's a Cunt! Still gutted about the Chester Bennington news. #LinkinPark,0
Lana i love you bitch. Put that flag back up hoe 🇺🇸 #lustfoflife,0
Happy birthday to my bitch ass cousin  @_kneesha 😍😘😘  Love You hoeeeee,0
"@V_of_Europe That's not a ""humanitarian"" ship. That's $oros. THEY MUST GO BACK.#STOPTHEINVASION",0
"Stop playing with these women hearts. Karma ain't a bitch to play with, she really has no feelings.",0
@vickytibbbs @laurennnnpeace @Fuxk_u_whore @Bethwoolrich @jasminekenyonx1 @LucEarle @xyzhui yes bitch lookin good xx,0
He says if you buy a bitch some shoes shell walk out your life in them. So baby im buying you jelewery,0
"Obama reappearing time & time again is like that one turd that just won't go away, no matter how many times you flush!#GoAwayObama #ObamaWorstPresidentEver #MAGA #Veteran #KAG2018 #KAG2020 #AmericaFirst #NoAmnesty #BuildThatWall #2AShallNotBeInfringed",0
"Sit up with hoes and discuss you , like nigga who raised you bitch ass https://t.co/uJfdZqmOai",1
All this does is condemn leftists attempts to scam the refugee program. It supports Stephen Millers positions. #BuildTheWall #nodaca #StephenMiller,0
#BarackObama is a lying #degenerate #SocialismSucks #SocialJustice#snowflakes #EndDACA#ObamaLegacy #Federalist69 #unmaskANTIFA #MSM #FakeNews #EnemyOfThePeople #WeaponOfMassDeception,0
@Caroola11 @MarEthr @CAROOLA25 @M_MartinezRed @RedRose5515 @jerri_lard @podda123 @Kimberlynh24 @vivaciousStar2 @__Emson @Jane07qq Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0
@zusanne222222 @JackLon09169906 @AupolNews #SendThemBack I will contribute to the plane fare. No joke.,0
@RealJamesWoods #IllegalAliens. What else can we call them? Obummer had a term but cant recall I have ever used it.,0
"@potus @realDonaldTrumpRelease all The DOCUMENTS, or going to cave to your @GOP goons?Already caved #BUILDTHATWALL.SILENCE on America's visa program becoming 100% #INDIA VISA PROGRAM.#INDIA taking best paying U.S. JOBS for 20 yrs.@HouseGOP continues the sham w #HR392.",0
@realDonaldTrump Join the Patriots & order a laser engraved brick to help #BuildThatWall today @,0
"@BetteMidler @nytimes 45 only hates chain migration when it involves brown people. He also believes that he and his family are special & above having to adhere to the same laws as the rest of us. So, no surprise there! He bought Melania a Genius Visa, so none of them belong here. #SendThemHome",0
i am not the one defending racists. you are. you NEED knowledge. bitch suck a dick and die slow hoe. https://t.co/iA9Rf0KSBD,1
I want their puma shoes but a bitch is broke and cant afford them,0
@LionelMedia @nytimes I'd believe anything underhanded from the NYT.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL,0
Do ppl just assume I'm a whore bc of how I look? Bc bruh this Bitch can't even get a text back soooo 💁,0
"@HillaryClinton You and your followers had your shot to appoint #SCOTUS and lost. #Deplorables have spoken with their vote. #BuildThatWall shut down #PlannedParenthood, end #chainmigration replace #ImmigrationLottery #UnredactedFISAdocuments investigate #UraniumOne",0
@BradTheLadLong Bitch??? Excuse you??? How dare you?? Who do u think u r you hoe?????,0
all imma say was harry was a cunt and I wanted his bitch ass to die,0
"@SonofLiberty357 @gatewaypundit Now dude, you know Jack is going to crack down on we who use the term #IllegalAliens Its now been deemed #HateSpeech More suppression of #FreeSpeech",0
@serHoe45 Every time I try to be in my feels you always gotta ruin it like shiii let me be a depressed bitch  😂,0
17-year-old charged in killing of teenager in Annapolis linked to MS-13 #NoAmnesty #NoDACA #DeportThemAll @SpeakerRyan @GOPLeader these are not anomalies this is becoming the norm.Immigration reform does not entail giving a free pass!,0
"Bitch wtf is that noise, are the bugs making noise already too??? like go back to sleep you assholes",0
@DVATW @AnnCoulter You have lost your country #stoptheinvasion,0
These hoes gone break your heart but aye that's yo down Bitch tho,0
"I know every word to Trina's Nann  Hoe verse, da baddest bitch x Trina, my neck x back x khia, crush on you & queen bitch x lil kim",0
California NEEDS VOTER ID! ICE at every polling station! #VoterID #VoterFraud #BuildThatWall,0
@Patriot_Mom_17 Yes We Need It YesterdayHouse & Senate Fund TheDam Wall Now#MAGA #VoteDemsOut#BuildThatWall #AmericaFirst #AnnaLovesTrump #TrumpsSuperElites,0
"@DatboiDemi @iThrashHoe_ 😂😂 bitch you gay, you know what I mean",0
"@realDonaldTrump @FoxNews @GreggJarrettNot sure about everything Congressman Sasse says here. I agree Washington is broken, bc Trump ran on #BuildThatWall but cannot get Republicans to get it done, much less bipartisan support!!",0
"@AcidRayneStorm Brazil is a sh*thole. This is the same place where they beheaded a referee during a soccer game, then proceeded to cut his body to pieces. IN THE STADIUM. This is a normal occurrence in Brazil, yet the Left says if we don't have open borders then we're ""racist."" #BuildThatWall",0
MOTHERFUCKING BITCH DICK CUNTBAG LARD EATING ASS SU... — i'm gonna make this my bio tell me who this is i wa... https://t.co/JVJrEGTC8V,1
just spent a whole 16 minutes in court..... bitch it takes longer to drive there,0
@harjo111 @DaleDholc @BreitbartNews Thx.I AM the #silent majority. I'm hearing the same rhetoric from #Trump as any other #politician.More time needed or the world will fall apart.The public has short memories & politicians count on it. #Buildthatwall,0
"Whats wrong here No ONE IS PROTESTING FOR MOLLIE OR KATE , BUT FOR ILLEGALS INSTEAD, LIBERAL DEMS REALLY NEED TO RETHINK WHAT THEY ARE DOING #BuildTheDamnWall #deportillegalimmigrants",0
@hoess_swagg52 @ChingChangGino Send me your info please cause you too loose with this bitch word 😂,0
how can i get those mf shoes bitch,0
#BuildTheWall #TravelBan make it permanent! #NoWelfareForIllegals #NoDACA #Deport #WalkAway,0
How did people respond to @realDonaldTrump tweets today?Friday 07 Sep 2018 16:00:26 UTCTop hashtags:#fridayfeeiing#buildthatwall#fridaymotivation#retweet#maga#nikeMost influential accounts:@adventuregirl@WeSupport45@DailyCaller@MichaelRapaport@LouiseMensch,0
@JohnJamesMI Im a Texan but Im rooting for to win. Saw you @foxandfriends this morning and was very impressed with your credentials and your service to our great country! Wish I could cast a vote for you. Best of luck! #MAGA #KAGA #BuildThatWall,0
@GrouchBun What a whiny bitch! He doesn't think it's hard work not punching rude assholes like him in the face every day? Fuck him,0
He's an asshole anyway. He's in the army and sees everyone else as being far below him. He's so full of himself and he's an unfunny cunt.,0
@EddieDonovan @SecretsBedard For every social security number that was sold there is an American victim. #BuildThatWall @POTUS @SecPompeo,0
i truly should've blocked carter when this bitch said orange juice and grape juice better than apple juice.,0
@PrisonPlanet CAN'T HAPPEN FAST ENOUGH!@USAGSessions STRIKES AGAIN!THE RIGHT PEOPLE CAN MAKE SUCH A DIFFERENCE!BEST THING TRUMP HAS DONE!#NoAmnesty #noHR392 #noh4ead #hireamerican#NoDACA #STOPOPT#NOTNVISA,0
@RealSaavedra He drives me crazy! #BuildThatWall,0
"#NoDACA #Noillegals #BuildTheWall Human trafficking earns profits $150 billion a year for traffickers, according to ILO report from 2014. $99 billion from commercial sexual exploitation$34 billion in construction, manufacturing, mining and utilities",0
whoever's going down to smoke secretly can you please lock the front door i keep getting blamed for keeping it unlocked bitch wtf,0
When a door closes go through a window. #BuildThatWall #MAGA via @MailOnline,0
"Mfs be like ""I'm at work"" NO BITCH you just collecting a whole pay check with out working bc you don't DO SHIT.",0
@ruthie6045 @ShannonBream OMG - this is SO typical for LIBERALS. Violating the law in order to forward THEIR agenda is okay in their minds because their agenda TAKES PRECEDENT over any silly laws & norms.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA,0
"For everyone who calls me a bitch, hoe, annoying, ugly, emo, etc. you're probably right congrats here's your medal good job 👏",0
@KamalaHarris Please support the confirmation of Judge Brett Kavanaugh to the Supreme Court of the Untied States of America.#MAGA#USA1st#BuildThatWall#NoAmnesty#NoDACA#DumpTheUN#ScrewTheEU#KingTRUMP,0
"YET THEY CLAIM , THEY RE VICTIMS WONDERING WHAT KIND OF HUMAN RACE IS THIS #ILLEGALALIENS HATIN THE BLACK AFRICAN NATION IN ITS COUNTRY.",0
How to TEST your Dem friends.Ask them if it is shown there is no classified info therein; would they agree to have #POTUS de-classify the FISA warrants so the PUBLIC can see who's telling the truth?#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA,0
"@annika_vs @KTHopkins Looks like #LeftistsPreferIllegalAliens in Europe as well as in the USA.""Migrant"" has allegedly been using legal loopholes to stay in Germany despite having a staggering 542 criminal investigations against him.#GlobalistAgenda",0
Karma is a fat bitch!!! #asshole #shoutouttomyex,0
"I encourage all my friends to do everything so if they want to be a hoe, bitch I support you.",0
Illegal Aliens steal 39 million SS# for false ID. ID Theft. But we are always told there are only about 20 million Illegal Aliens in the USA. I suspect they are lying about the number here. #IllegalAliens,0
Radical Muslims are granted extra rights. #RadicalIslam #Nosharia #NoMuslimIdeology #BuildThatWall #Trump2020 #MAGA #POTUS45 #Christianity #JesusChrist #2AShallNotBeInfringed,0
@GerekWright @tylerthecreator Lmao! Bitch SHUT UP! I'll fucking finesse your jaw hoe!,0
@AparnaD86 @iHrithik P.s. thanks for sharing: If the woman was carrying her own piece she could defend herself. #BuildThatWall #BuildTheWall #MAGA,0
"I hate when people say ""don't throw shade, be direct"" like bitch your basically fucking up the whole concept of throwing shade .",0
"#Republicans can keep there majority if they run on #Trumps agenda, #BuildThatWall, grow the economy, law and order and #MAGA . If your a RINO and run away from #TrumpSupporters you desrve to lose",0
"I wish the word hoe/hoes/whore didn't exist, I really feel like those words have the sexually liberated ladies scared to be themselves",0
TWITTER SUSPENDS BENGHAZI HERO After Criticism of President Obama! #WWG1WGA #BiasedMedia #MockingbirdMedia #FakeNews #BenghaziNeverForget #Elections2018 #MAGA #AmericaFirst #BuildTheWALL #ThesePeopleAreEVIL #NoDACA #NoDEMS #GreatAwakening #HRCevil,0
I feel like such a bitch and cunt rn 😭,0
@POTUS Why are you pandering to McConnell and Ryan. They can't be trusted or the wall would already be done. #BuildThatWall or no vote from Me.,0
@CraigRSawyer In ceuta Spain at the borderRefugees go home,0
@phoenixvibes @BogdanValko you a straight bitch,0
Dems suggest Kavanaugh should NOT be considered for SCOTUS b/c #Trump is under investigation!NEVER MIND that said investigation is a TRUMPed-up phony witch-hunt begun by Dems in the 1st place#POTUS #MAGA #DrainTheSwamp #VoteRed #NEWS #NoDACA #KAG #GetOutTheVote #BuildTheWall,0
Meanwhile in Spain..#stopimmigration,0
"The military may build part of Trumps #border wall, but it wont be easy #BMGR #BuildThatWall",0
Thank you @WHDLASD for doing nothing while a homeless man called me bitch and a hoe 3in. from my face while your patrol car was at the light,0
A nigga that beat thou women is a bitch💯,0
"Obama said ""We can't just put walls up all around America. Walls don't keep out threats like terrorism or disease"". Obama built a brick & metal wall around his house in D.C. So walls are fine for him & his family, but not to protect our borders? HYPOCRITE!! #BuildThatWall",0
"@MyHoeStory kwontinue.   Karma is Bitch, keep that in mind.",0
"@elche_guerra @realDonaldTrump Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA",0
"the way society tells girls if they show off their body that they're a ""slut, whore, hoe, etc."" makes me SO MAD!! LET PEOPLE BE HAPPY!!",0
Trump says he could use the MILITARY to build his wall if Congress won't fund it through Homeland Security's budget - and he won't rule out another government shutdown to get his wayWhatever it takes @POTUS #BuildThatWall,0
"@seanhannity Seriously, PM me, we patriots can to this. I've got the time and willingness to do it. #BuildThatWall",0
"San Francisco has become the first city in California to begin registering non-citizens to vote. Now do you see why Democrats want #IllegalAliens in this country so bad? They want votes. And if you vote Democrat, you support this corruption. #WalkAway",0
Just got a whole eyeshadow palette and three eyebrow pencils i am so ready to be a bad bitch shsyxgxjx,0
Theyre called #AnchorBabies Thank you @ICEgov #BuildTheWall #SendThemBack,0
"@CIS_org @Twitter Yes @Twitter, if you dont enter the US legally, you are here illegally. Just because you want to emigrate does not give you access or the right to bypass the way to do it legally. In law, an alien is a person in a country who is not a national of that country. #IllegalAliens",0
Not immigrants when they don't enter through a legal port of entry. They are Illegal Aliens. #IllegalAliens,0
bitch im tired of these ghetto ass parents . if your want your kids shoes to flop off them then be my guest but dont bring them back,0
@lfperez70 @SpeakerRyan @SenateMajLdr @realDonaldTrump @IngrahamAngle @SenateMajLdr @SpeakerRyan #BUILDTHATWALL Fund #TheWall NOW! The people voted for the wall! Fulfill your promise to voters & #BuildTheDamnWall #MAGA @POTUS,0
So I'm thinking my alarm didn't go off this morning and whole time I set that bitch for 6:00pm,0
YOU A BITCH @carroll484 AND YOU IN MY FUCKING CITY HOE. ILL SEE YOU SOON BITCH BOY,0
#Florence: Maybe we should be thinking #BuildThatWall along our EASTERN border.,0
#ConfirmKavanaugh#Democrats will thrash and scream no matter what @POTUS does. #RINOS stop #obstructing Let's fulfill #MAGA agenda!#BuildThatWall#NoSanctuary#DrainTheSwamp#AmericaFirst#ConfirmJudgeKavanaugh#DemocratsHateAmerica#WalkAway#VoteRedToSaveAmerica,0
@RealJamesWoods Censorship is wrong #IllegalAliens,0
KYUNGSOO AND FUCKING BAEKHYUN IN TODAYS PERFORMANCE OF THE EVE FUCKING TOLD ME IM A DIRTY CRACK WHORE BITCHHHHH,0
"#OnMyBlock we Kneel 4 the, we want 2 #EndChainMigration ,we say Merry Christmas,we dont believe in #ClimateChange,we cherish the #1stAmendment ,we support , we speak English, we love #Capitalism ,we believe marriage is between man & woman & we know there R but 2 Genders!",0
@realDonaldTrump @FoxNews When we say #BuildThatWall at this is how @TheDemocrats respond!#RETWEET,0
How did people respond to @realDonaldTrump tweets today?Thursday 06 Sep 2018 16:01:21 UTCTop hashtags:#maga#retweet#buildthatwall#support45#treason#corruptionMost influential accounts:@adventuregirl@PalmerReport@WeSupport45@Free_Media_Hub@CodeOfPatriots,0
"@Bencjacobs Ben, you are shit on my shoe still bitch.",0
Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker,0
"CUPS BITCH I KNOW YOU READING THIS SO WITH THAT BEING SAID, YOU RUDE FOR NOT TELLING ME HAPPY ANNIVERSARY WHORE!!",0
@slutkIaus happy 4th birthday big bitch!,0
@TheRickWilson You commies live in LALA LAND! #MAGA #NoDACA #howdoyoulikeusnow,0
"So now the free-speech, Conservative hating Twitter is banning the use of the term #IllegalAliens. Lets make it trend!",0
@SenateMajLdr We dont care of your meeting Jesus.Have the vote before the mid terms.Make those people vote so we know who is against it so we can vote for those who want it.#BuildThatWall or shut it down. Simple as that.,0
Depression is such a bitch man. Pls stop treating it as a joke. I fought depression my whole and I got help for it. I feel more at peace now,0
I'm a whole cunt when I'm hungry so,0
@Maggieb1B @POTUS @AmPride2 WHY is @SpeakerRyan still there?Did we or did we NOT ask him to #StepDownPaulRyan!You SNAKE!#NOVISAS#NODACA#NOAmnesty#BuildThatDamnWall!,0
@tehseenp @PMOIndia you go and lick the shoe of italian bitch,0
And who claims rape on twitter lol. Uh come on now bitch .. https://t.co/Me4pkfnXw4,1
@DailyCaller What a cunt...stay away bitch,0
"You ruined the NBA you underweight, no hoes having, bitch @KDTrey5",0
#BuildTheWall National Security @POTUS @realDonaldTrump @vp @Jim_Jordan @RepMarkMeadows @SteveKingIA @replouiegohmert @RandPaul @SenMikeLee @SenTomCotton #NoDACAdeal #NoAmnesty #MandateEverify #EndChainMigration #MAGA #MakeDCListen,0
i don't even know that rapist pedophile dyke tranny bitch whore. tell her to go suck her own dick! AND YOU DIDN'T K… https://t.co/xEsoFdpI4y,1
"Life's a slut, a dirty hoe, either way I can't bitch. -Young Jeezy",0
#Marxism is vile. #Socialism #WalkAwayfromDemocrats2018 #BuildThatWall #BuildThatDamnWall #BuildTheDamnWall #BuildThatWallNow,0
"Just remember, the real #AmericanHeroes are not the #socialists, not the #IllegalAliens, not #MS13, not the #politicians willing to sell out our country to further their own selfish ambitions. Our country is better than that.#Obama #Clinton #9/11",0
@realDonaldTrump #JustDoIt President Trump 63 Million of US Stand with YouWe only #TakeAKnee before #GOD not NFL Kaepernick or nike#BuildThatWall #Healthcare #MAGA #GODBLESSTHEUSA #SundayMotivation,0
@hoeslovejuju_ bitch you the one that said you wanted to play,0
@cnnbrk >THE 'COUNTRY' FORMERLY KNOWN AS '#France' IS 'SO FAR GONE' THAT THEY DON'T EVEN CALL '#Terrorism' '#Terrorism' ANYMORE'#ParisAttack' IS THE 'NEW OFFICIAL PERMANENT HASHTAG' OF '#Paris'#refugeesNOTwelcome #Brexit #MAGA,0
When dudes act like a chick they truly are a little bitch #hehoes,0
@realDonaldTrump #BuildTheWall #BuildThatWall even if it takes a government shutdown. PLEASE DO NOT WAIT TO AFTER THE ELECTIONS. YOU WOULD BE DEALING WITH A LAME DUCK CONGRESS!!!!!!,0
Denial: #UN High Commissioner Says No Real Migrant Crisis in #Europe via @BreitbartNews #MigrantCrisis #Rapefugees #EU,0
I hate when people line their shoes up around the room. Bitch you not USED to shit. Your ass need a closet ! 🙄,0
"people stay talking about ""I don't have her number no more"" BITCH THE WAY YOU STALK ME HOE YOU KNOW HOW TO GET AT ME BE FR‼️",0
im that bitch who goes thru the whole comment section to like all the comments talking abot jm it be like this,0
@realDonaldTrump Haters are going to hate. They hate truth Mr. President. The more haters the left throws at you the more you know you are on the right track. It is sedition. We all see it. We have your back! #MAGA2018 #StringerTogether #RunRunAway #ProudDeplorable #BuildThatWall,0
"On this day in 2001 extremist Al-Queda Muslims Islamic Terrorist blew up the Twin Towers, Sad. Keep @America safe from these extremist @realDonaldTrump #BuildThatWall #POTUS let's not go backwards with @CNN @GMA @MSNBC @ABC @NFL let's move forward with @FoxNews @MLB @NBA #MAGA",0
GOD BLESS AMERICA AND ALL THE BEAUTIFUL WOMEN IN IT  Yasssss bitch 👏👏👏 #LustForLifeListeningParty,0
Life's a bitch because a slut would be too easy .,0
@CAgal4DJT @LauraLoomer @SharpTacks @AbdulElSayed I'd guess about 200 are citizens--the rest will be allowed to vote without being challenged--because Michigan has a fascination for Rapefugee culture--,0
hell yea bitch dis go hard as hell flocka i will suck big dick team slut all day and week month year and century i love big naps,0
"@FoxNews @BarackObama Good grief. The only thing this guy is really good at is saying stupid, false things in #Narcissistic Long Winded speeches. #BuildThatWall #demlibidiots #nomoreobama#itsnotyoureconomystupid",0
@CuntlessFag @GoodFetishSG DO NOT IMSULT MY FANS BITCH,0
@Thomas1774Paine This is why @realDonaldTrump will be our next 2020 President! The economy and the wall!! #BuildThatWall no #BuildThatDamnWall,0
"@lootintheloft @NoMoreRacism808 @CBSThisMorning @CBSNews No, it is not. There are 50 States, and PR is NOT one of them.Nice try though.Bye, Felicia.#DealWithIt #WWG1WGA #QAnon #Q #RedWave #WalkAway #AmericaFirst #FISAGate #LockHerUp #LockThemAllUp #BuildTheWall #DeportThemAll",0
#IllegalAliens just checking to see.,0
@FAIRImmigration #Immigration will decide the fate of our nation. #StopTheInvasion,0
You trick ass bitch! All these broke ass hoes going too https://t.co/SzfH8NLlYk,1
& mines better bitch! You playing with me on twitter like you wasn't fucking the friend. Shady ass hoe. https://t.co/3OOoLtaLoE,1
@VonaaMayy @CallMeKain____ hell yeah buh life a whole bitch😤,0
"I 👀 acting like you happy, 👀 you like to pretend. You call that hoe yo baby and that bitch be calling you her friend. #IPeepedIt 👀👀👀👀",0
@exohoe WELL BITCH TELL ME HOW YOU DOWNLOAD VISS,0
"This fat bitch Florence is apparently supposed to land right on top of me, so I'll be out of town (& likely offline) for a little bit, which means I'm officially a rapefugee.",0
@shortythrift You're not females you're hoes why do you think god tried to kill this bitch 2 years ago? You're noth… https://t.co/swjQMrKvuU,1
@VP @gapundit How's everything going with the bills to #StopImmigration?,0
"@RealJamesWoods Uh, well- Too Bad. #IllegalAliens #ImaginaryRules #Snowflake #Snowjob #BuildKatesWall",0
"The dems think that bringing Obama on the campaign will strengthen them. In reality, all it did was fortify every Republican and remind us exactly why we voted for Donald Trump. #RepublicansStrongerThanEver #VoteRed #RedWave2018 #KAG2020 #NoDaca #RepublicanStrength #WWG1WGA #USA",0
@JournalsCunt BITCH DONT TEST ME,0
"@conorduffy_7 If rapefugee takes is what youre looking for to escape the bubble, I can recommend some Free Tommy Robinson Facebook groups",0
